"train","val"
"TCGA-DA-A1HV","TCGA-RP-A6K9"
"TCGA-DA-A1HW","TCGA-WE-AAA3"
"TCGA-DA-A1HY","TCGA-Z2-AA3S"
"TCGA-DA-A1I0",
"TCGA-DA-A1I2",
"TCGA-DA-A1I4",
"TCGA-DA-A1I5",
"TCGA-DA-A1I7",
"TCGA-DA-A1I8",
"TCGA-DA-A1IA",
"TCGA-DA-A1IB",
"TCGA-DA-A1IC",
"TCGA-DA-A3F2",
"TCGA-DA-A3F3",
"TCGA-DA-A3F5",
"TCGA-DA-A3F8",
"TCGA-DA-A95V",
"TCGA-DA-A95W",
"TCGA-DA-A95X",
"TCGA-DA-A95Y",
"TCGA-DA-A95Z",
"TCGA-EB-A1NK",
"TCGA-EB-A24C",
"TCGA-EB-A3HV",
"TCGA-EB-A3XB",
"TCGA-EB-A3XC",
"TCGA-EB-A3XD",
"TCGA-EB-A3Y6",
"TCGA-EB-A41A",
"TCGA-EB-A41B",
"TCGA-EB-A42Z",
"TCGA-EB-A430",
"TCGA-EB-A431",
"TCGA-EB-A44O",
"TCGA-EB-A44P",
"TCGA-EB-A44Q",
"TCGA-EB-A44R",
"TCGA-EB-A4IQ",
"TCGA-EB-A4IS",
"TCGA-EB-A4OY",
"TCGA-EB-A4OZ",
"TCGA-EB-A4P0",
"TCGA-EB-A4XL",
"TCGA-EB-A551",
"TCGA-EB-A553",
"TCGA-EB-A57M",
"TCGA-EB-A5KH",
"TCGA-EB-A5SE",
"TCGA-EB-A5SG",
"TCGA-EB-A5SH",
"TCGA-EB-A5UM",
"TCGA-EB-A5UN",
"TCGA-EB-A5VU",
"TCGA-EB-A5VV",
"TCGA-EB-A6L9",
"TCGA-EB-A6QY",
"TCGA-EB-A6QZ",
"TCGA-EE-A17Y",
"TCGA-EE-A17Z",
"TCGA-EE-A180",
"TCGA-EE-A181",
"TCGA-EE-A182",
"TCGA-EE-A183",
"TCGA-EE-A185",
"TCGA-EE-A20B",
"TCGA-EE-A20C",
"TCGA-EE-A20F",
"TCGA-EE-A20H",
"TCGA-EE-A20I",
"TCGA-EE-A29A",
"TCGA-EE-A29C",
"TCGA-EE-A29D",
"TCGA-EE-A29E",
"TCGA-EE-A29G",
"TCGA-EE-A29H",
"TCGA-EE-A29L",
"TCGA-EE-A29M",
"TCGA-EE-A29N",
"TCGA-EE-A29P",
"TCGA-EE-A29Q",
"TCGA-EE-A29R",
"TCGA-EE-A29S",
"TCGA-EE-A29T",
"TCGA-EE-A29W",
"TCGA-EE-A29X",
"TCGA-EE-A2A0",
"TCGA-EE-A2A1",
"TCGA-EE-A2A2",
"TCGA-EE-A2GB",
"TCGA-EE-A2GD",
"TCGA-EE-A2GE",
"TCGA-EE-A2GH",
"TCGA-EE-A2GK",
"TCGA-EE-A2GN",
"TCGA-EE-A2GO",
"TCGA-EE-A2GP",
"TCGA-EE-A2GR",
"TCGA-EE-A2GT",
"TCGA-EE-A2GU",
"TCGA-EE-A2M5",
"TCGA-EE-A2M6",
"TCGA-EE-A2M8",
"TCGA-EE-A2MC",
"TCGA-EE-A2MD",
"TCGA-EE-A2MF",
"TCGA-EE-A2MG",
"TCGA-EE-A2MH",
"TCGA-EE-A2MI",
"TCGA-EE-A2MJ",
"TCGA-EE-A2ML",
"TCGA-EE-A2MM",
"TCGA-EE-A2MN",
"TCGA-EE-A2MQ",
"TCGA-EE-A2MS",
"TCGA-EE-A2MT",
"TCGA-EE-A2MU",
"TCGA-EE-A3AB",
"TCGA-EE-A3AC",
"TCGA-EE-A3AD",
"TCGA-EE-A3AE",
"TCGA-EE-A3AF",
"TCGA-EE-A3AG",
"TCGA-EE-A3AH",
"TCGA-EE-A3J4",
"TCGA-EE-A3J7",
"TCGA-EE-A3J8",
"TCGA-EE-A3JA",
"TCGA-EE-A3JD",
"TCGA-EE-A3JE",
"TCGA-EE-A3JH",
"TCGA-EE-A3JI",
"TCGA-ER-A193",
"TCGA-ER-A194",
"TCGA-ER-A196",
"TCGA-ER-A197",
"TCGA-ER-A198",
"TCGA-ER-A19A",
"TCGA-ER-A19B",
"TCGA-ER-A19C",
"TCGA-ER-A19D",
"TCGA-ER-A19E",
"TCGA-ER-A19F",
"TCGA-ER-A19H",
"TCGA-ER-A19K",
"TCGA-ER-A19L",
"TCGA-ER-A19N",
"TCGA-ER-A19O",
"TCGA-ER-A19P",
"TCGA-ER-A19Q",
"TCGA-ER-A19S",
"TCGA-ER-A19W",
"TCGA-ER-A1A1",
"TCGA-ER-A2NC",
"TCGA-ER-A2ND",
"TCGA-ER-A2NE",
"TCGA-ER-A2NF",
"TCGA-ER-A2NG",
"TCGA-ER-A2NH",
"TCGA-ER-A3ET",
"TCGA-ER-A3EV",
"TCGA-ER-A3PL",
"TCGA-ER-A42H",
"TCGA-ER-A42L",
"TCGA-FR-A2OS",
"TCGA-FR-A3R1",
"TCGA-FR-A3YN",
"TCGA-FR-A3YO",
"TCGA-FR-A69P",
"TCGA-FR-A726",
"TCGA-FR-A728",
"TCGA-FR-A729",
"TCGA-FR-A7U8",
"TCGA-FR-A7UA",
"TCGA-FR-A8YC",
"TCGA-FR-A8YD",
"TCGA-FR-A8YE",
"TCGA-FS-A1ZA",
"TCGA-FS-A1ZC",
"TCGA-FS-A1ZE",
"TCGA-FS-A1ZM",
"TCGA-FS-A1ZN",
"TCGA-FS-A1ZU",
"TCGA-FS-A1ZW",
"TCGA-FW-A3I3",
"TCGA-FW-A3TU",
"TCGA-FW-A3TV",
"TCGA-FW-A5DX",
"TCGA-GF-A3OT",
"TCGA-GF-A4EO",
"TCGA-GF-A6C8",
"TCGA-GF-A6C9",
"TCGA-GF-A769",
"TCGA-GN-A262",
"TCGA-GN-A263",
"TCGA-GN-A265",
"TCGA-GN-A266",
"TCGA-GN-A267",
"TCGA-GN-A26A",
"TCGA-GN-A26D",
"TCGA-GN-A4U3",
"TCGA-GN-A4U4",
"TCGA-GN-A4U5",
"TCGA-GN-A4U7",
"TCGA-GN-A4U8",
"TCGA-GN-A4U9",
"TCGA-GN-A8LK",
"TCGA-GN-A8LL",
"TCGA-GN-A9SD",
"TCGA-HR-A2OG",
"TCGA-IH-A3EA",
"TCGA-LH-A9QB",
"TCGA-QB-A6FS",
"TCGA-QB-AA9O",
"TCGA-RP-A693",
"TCGA-RP-A694",
"TCGA-W3-A824",
"TCGA-W3-A825",
"TCGA-W3-A828",
"TCGA-W3-AA1O",
"TCGA-W3-AA1Q",
"TCGA-W3-AA1R",
"TCGA-W3-AA1V",
"TCGA-W3-AA1W",
"TCGA-W3-AA21",
"TCGA-WE-A8JZ",
"TCGA-WE-A8K1",
"TCGA-WE-A8K5",
"TCGA-WE-A8K6",
"TCGA-WE-A8ZM",
"TCGA-WE-A8ZN",
"TCGA-WE-A8ZO",
"TCGA-WE-A8ZQ",
"TCGA-WE-A8ZT",
"TCGA-WE-A8ZX",
"TCGA-WE-A8ZY",
"TCGA-WE-AA9Y",
"TCGA-WE-AAA0",
"TCGA-WE-AAA4",
"TCGA-XV-AB01",
"TCGA-YD-A89C",
"TCGA-YD-A9TA",
"TCGA-YD-A9TB",
"TCGA-YG-AA3O",
"TCGA-YG-AA3P",
"TCGA-Z2-A8RT",
"TCGA-Z2-AA3V",
